feature,importance
lnlrgdpcap,0.2249090719414585
lnltotpop,0.17591170638222528
t_escal,0.15644480959962617
groupsize,0.13336807365177847
mounterr,0.11587307847296163
numb_rel_grps,0.10417962522556143
coldwar_1,0.03981788566468711
lsepkin_adjregbase1,0.01806575236696109
noncontiguous_1.0,0.01579583881527119
lgiantoilfield_1.0,0.01563415787946918
