feature,importance
lnlrgdpcap,0.6615421746526859
t_escal,0.18371488864254384
groupsize,0.05487840376439569
mounterr,0.036707100312472186
coldwar_1,0.027853204476768194
lnltotpop,0.017652471314772752
numb_rel_grps,0.017651756836361526
lsepkin_adjregbase1,0.0
lgiantoilfield_1.0,0.0
noncontiguous_1.0,0.0
