feature,importance
lnlrgdpcap,0.20882989652178396
lv2x_polyarchy,0.18391424846156246
lnltotpop,0.1555695262749345
t_escal,0.13315525370814693
groupsize,0.10466634987793245
numb_rel_grps,0.08154323785624293
coldwar_1,0.02922073392913621
status_excl_1.0,0.0259600851933764
regaut_1.0,0.018537485998466895
lost_autonomy_1.0,0.018116747821616513
noncontiguous_1.0,0.017861316326358324
lfederal_1,0.015669865337389108
downgr2_aut_1.0,0.006955252693053392
