feature,importance
lnlrgdpcap,0.6103123709537778
t_escal,0.23975493441932738
groupsize,0.05067248989852075
coldwar_1,0.04747857334614495
numb_rel_grps,0.02930260095713322
lnltotpop,0.02247903042509587
noncontiguous_1.0,0.0
