feature,importance
lnlrgdpcap,0.6666753696811398
t_escal,0.17585781574361758
groupsize,0.05201507014386229
lv2x_polyarchy,0.048346104411867756
lnltotpop,0.021088037267160298
numb_rel_grps,0.0156429797708683
coldwar_1,0.009213082202662303
lfederal_1,0.007162101694308602
regaut_1.0,0.003999439084513074
status_excl_1.0,0.0
downgr2_aut_1.0,0.0
lost_autonomy_1.0,0.0
noncontiguous_1.0,0.0
