feature,importance
lnlrgdpcap,0.18001133352517049
lnltotpop,0.15675868518672695
lv2x_polyarchy,0.14603491284427597
groupsize,0.12099232340251166
t_escal,0.11561859864330956
numb_rel_grps,0.09411073761063045
status_excl_1.0,0.04697360601230741
coldwar_1,0.03870418021486927
regaut_1.0,0.037801475694772345
lost_autonomy_1.0,0.020746816663558824
lfederal_1,0.01920038521766912
noncontiguous_1.0,0.012383922269363856
downgr2_aut_1.0,0.010663022714834084
