feature,importance
lnlrgdpcap,0.4309108913482183
t_escal,0.20307790612112797
lv2x_polyarchy,0.09922883476791128
coldwar_1,0.06516936624373883
numb_rel_grps,0.046917502032922456
mounterr,0.042103850282880266
groupsize,0.04128610625048275
lnltotpop,0.035666580068478206
regaut_1.0,0.019677671200892186
lfederal_1,0.01596129168334784
lsepkin_adjregbase1,0.0
status_excl_1.0,0.0
lost_autonomy_1.0,0.0
downgr2_aut_1.0,0.0
lgiantoilfield_1.0,0.0
noncontiguous_1.0,0.0
