feature,importance
lnltotpop,0.2185189034183462
lnlrgdpcap,0.20663325472865526
t_claim,0.17025058931130319
groupsize,0.12830206760427243
mounterr,0.11127131119290545
numb_rel_grps,0.10445850278628288
lsepkin_adjregbase1,0.019035236034780856
coldwar_1,0.016182530331847928
noncontiguous_1.0,0.013652104995608002
lgiantoilfield_1.0,0.011695499595997806
