feature,importance
lnlrgdpcap,0.2077340398744239
lv2x_polyarchy,0.17862365877422876
lnltotpop,0.16950930807269562
t_claim,0.14857326413080107
groupsize,0.10144895505188428
numb_rel_grps,0.07603726212039488
status_excl_1.0,0.038200207960012895
lost_autonomy_1.0,0.026128933794634327
lfederal_1,0.015413830347176593
coldwar_1,0.013367973686751815
downgr2_aut_1.0,0.00996929281536328
regaut_1.0,0.00884012954480238
noncontiguous_1.0,0.006153143826830324
