feature,importance
lnltotpop,0.2294237420667975
lnlrgdpcap,0.20904491945616638
t_claim,0.16574065364892415
groupsize,0.1480980022876741
numb_rel_grps,0.12039536165679328
status_excl_1.0,0.04483654082099829
lost_autonomy_1.0,0.03225445570205866
coldwar_1,0.02317238797562479
downgr2_aut_1.0,0.017829733020587716
noncontiguous_1.0,0.009204203364375151
