feature,importance
lnltotpop,0.22145789434684784
lnlrgdpcap,0.19044157616596152
lv2x_polyarchy,0.1727322616225495
t_claim,0.14689159343970462
groupsize,0.13004389062210614
numb_rel_grps,0.0944812826852465
regaut_1.0,0.015361255105951361
coldwar_1,0.012817196976856312
lfederal_1,0.008264393920093724
noncontiguous_1.0,0.007508655114682502
