feature,importance
lnltotpop,0.23759319340692145
lnlrgdpcap,0.2203010084512919
t_claim,0.17300948203914793
groupsize,0.13441541290181167
numb_rel_grps,0.11547214990837
lost_autonomy_1.0,0.03881320499339976
status_excl_1.0,0.03771846684535883
coldwar_1,0.016653505270452864
downgr2_aut_1.0,0.015343374821853606
noncontiguous_1.0,0.010680201361392078
