feature,importance
lnlrgdpcap,0.23125395916011565
lnltotpop,0.19140001679770993
t_claim,0.16556621961821286
groupsize,0.12009740972443246
numb_rel_grps,0.11037596968698841
mounterr,0.10380669644368515
lsepkin_adjregbase1,0.02829309864934829
lgiantoilfield_1.0,0.021047436952875604
coldwar_1,0.01629636110546677
noncontiguous_1.0,0.011862831861165034
