feature,importance
lnlrgdpcap,0.25781004782961103
lnltotpop,0.23600804395142433
t_claim,0.20058074655625757
groupsize,0.14845939797725186
numb_rel_grps,0.12544193559642797
coldwar_1,0.02065050031390013
noncontiguous_1.0,0.011049327775127118
