feature,importance
lnlrgdpcap,0.20476814581011066
lnltotpop,0.1721533478100038
t_claim,0.14598675119035529
mounterr,0.10459037325378996
groupsize,0.09921812921609027
numb_rel_grps,0.09768236950393662
status_excl_1.0,0.043896385717956336
lsepkin_adjregbase1,0.02993796343296424
lost_autonomy_1.0,0.02933593490749002
downgr2_aut_1.0,0.02234628234018013
lgiantoilfield_1.0,0.02142193792176363
coldwar_1,0.01616143350060192
noncontiguous_1.0,0.01250094539475688
