feature,importance
lnlrgdpcap,0.23071115444931264
lnltotpop,0.18950289473465937
t_escal,0.16003165108708028
groupsize,0.1564949890743467
numb_rel_grps,0.11252875570421855
status_excl_1.0,0.052880648351281666
coldwar_1,0.04631422054649428
lost_autonomy_1.0,0.022946213560044035
noncontiguous_1.0,0.015398142534632545
downgr2_aut_1.0,0.013191329957929897
