feature,importance
lnlrgdpcap,0.22498347670336327
lnltotpop,0.17581027781079672
t_escal,0.1565864704141496
groupsize,0.1331377331239904
mounterr,0.1159036907178596
numb_rel_grps,0.10417962522556143
coldwar_1,0.039817885664687115
lsepkin_adjregbase1,0.018065752366961087
noncontiguous_1.0,0.01588093009316166
lgiantoilfield_1.0,0.015634157879469177
