feature,importance
lnltotpop,0.20158414798251298
lnlrgdpcap,0.16806864536090893
lv2x_polyarchy,0.15952799999894227
t_claim,0.1250618990726627
groupsize,0.10824306126239987
mounterr,0.09086258247035317
numb_rel_grps,0.08462320559455805
lsepkin_adjregbase1,0.01380079477861006
lgiantoilfield_1.0,0.01255144730842062
regaut_1.0,0.012252048123573328
coldwar_1,0.010594583007576496
lfederal_1,0.006638187288223038
noncontiguous_1.0,0.006191397751258389
