feature,importance
lnlrgdpcap,0.6074555873289834
t_escal,0.24646924122990665
groupsize,0.03565181428572008
mounterr,0.03386171652532278
coldwar_1,0.03141534078949022
numb_rel_grps,0.02776027812893105
lnltotpop,0.017386021711645834
lsepkin_adjregbase1,0.0
lgiantoilfield_1.0,0.0
status_excl_1.0,0.0
downgr2_aut_1.0,0.0
lost_autonomy_1.0,0.0
noncontiguous_1.0,0.0
