feature,importance
lnlrgdpcap,0.20293848117540908
lv2x_polyarchy,0.16443946667729203
lnltotpop,0.16317911439545557
t_claim,0.14625003085137303
groupsize,0.0944522698535753
mounterr,0.0812946373131978
numb_rel_grps,0.0790651965684188
lsepkin_adjregbase1,0.01920584034586101
lfederal_1,0.014091886318281559
coldwar_1,0.013384664662492581
lgiantoilfield_1.0,0.00862477815710763
regaut_1.0,0.007220745394342124
noncontiguous_1.0,0.005852888287193487
