feature,importance
lnlrgdpcap,0.21916266825257052
lnltotpop,0.18419239503805063
lv2x_polyarchy,0.1840979081674808
t_claim,0.167512874551717
groupsize,0.11199197550083795
numb_rel_grps,0.08821868693885333
lfederal_1,0.01523444689197791
coldwar_1,0.01516259119325598
regaut_1.0,0.007660877315681783
noncontiguous_1.0,0.006765576149574026
