feature,importance
lnltotpop,0.24902745977735483
lnlrgdpcap,0.23341207049375062
t_claim,0.19258359661200777
groupsize,0.16683827539114143
numb_rel_grps,0.12493834851182249
coldwar_1,0.01839208398450712
noncontiguous_1.0,0.014808165229415634
