feature,importance
lnlrgdpcap,0.2838519018804807
lnltotpop,0.22295893916118062
t_escal,0.18715665700162387
groupsize,0.14640852426850803
numb_rel_grps,0.10939999165738919
coldwar_1,0.03254159988448469
noncontiguous_1.0,0.017682386146332784
